"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alajärvi";"005";"combined";2020;6,6;138
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alajärvi";"005";"combined";2021;7,5;154
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alajärvi";"005";"combined";2022;6,8;134
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alajärvi";"005";"combined";2023;7,0;138
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2010;4,9;37
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2011;5,6;42
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2012;6,2;45
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2013;4,6;33
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2014;3,6;25
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2015;7,1;49
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2016;3,0;20
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2017;4,9;32
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2018;8,4;54
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2019;8,5;53
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2020;6,8;42
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2021;5,8;36
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2022;7,1;42
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavieska";"009";"combined";2023;11,6;68
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2010;5,9;170
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2011;5,5;158
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2012;6,7;190
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2013;6,4;177
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2014;6,1;166
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2015;5,8;157
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2016;3,8;101
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2017;8,1;207
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2018;7,0;174
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2019;7,7;191
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2020;6,9;167
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2021;7,8;187
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2022;8,3;195
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Alavus";"010";"combined";2023;8,3;192
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2010;4,5;78
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2011;3,0;50
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2012;4,4;71
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2013;4,1;66
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2014;5,4;86
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2015;5,6;86
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2016;4,4;68
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2017;1,8;28
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2018;7,1;105
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2019;7,4;107
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2020;7,3;102
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2021;8,6;121
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2022;10,0;142
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Asikkala";"016";"combined";2023;10,2;143
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2010;3,8;49
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2011;4,0;51
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2012;4,0;52
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2013;3,9;51
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2014;3,7;49
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2015;4,9;65
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2016;4,8;64
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2017;5,3;68
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2018;7,1;91
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2019;9,0;110
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2020;7,6;89
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2021;9,4;107
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2022;7,9;85
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Askola";"018";"combined";2023;9,6;101
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2010;4,1;41
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2011;5,0;52
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2012;4,5;46
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2013;3,6;37
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2014;4,7;49
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2015;3,9;41
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2016;5,5;57
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2017;6,2;63
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2018;6,7;66
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2019;4,7;45
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2020;5,5;52
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2021;6,5;61
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2022;7,3;69
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Aura";"019";"combined";2023;12,5;115
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2010;6,0;5
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2011;7,0;5
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2012;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2013;2,9;2
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2014;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2015;3,1;2
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2016;3,1;2
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2017;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2018;;
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2019;;
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2020;1,9;1
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2021;10,3;6
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2022;8,8;5
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Brändö";"035";"combined";2023;1,7;1
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2010;2,2;4
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2011;8,2;15
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2012;3,3;6
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2013;4,5;8
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2014;6,5;11
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2015;;
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2016;;
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2017;;
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2018;9,9;17
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2019;11,0;18
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2020;6,5;11
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2021;11,7;19
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2022;9,3;15
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eckerö";"043";"combined";2023;6,3;10
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2010;3,2;9
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2011;1,9;5
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2012;2,0;5
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2013;4,3;11
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2014;6,2;15
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2015;5,1;12
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2016;6,5;15
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2017;3,3;7
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2018;2,4;5
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2019;1,5;3
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2020;5,4;11
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2021;4,4;9
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2022;7,6;16
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enonkoski";"046";"combined";2023;13,1;26
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2010;2,2;7
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2011;2,2;7
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2012;2,2;7
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2013;4,0;12
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2014;2,3;7
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2015;4,7;14
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2016;4,1;12
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2017;6,3;19
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2018;9,1;26
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2019;10,7;31
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2020;7,1;20
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2021;10,1;27
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2022;6,2;17
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Enontekiö";"047";"combined";2023;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2010;4,0;2456
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2011;4,3;2639
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2012;4,7;2925
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2013;5,0;3133
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2014;4,8;3106
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2015;5,9;3852
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2016;6,1;4038
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2017;6,6;4433
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2018;6,7;4506
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2019;6,8;4618
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2020;5,6;3876
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2021;6,9;4746
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2022;7,2;5077
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Espoo";"049";"combined";2023;7,9;5655
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2010;3,3;90
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2011;4,7;126
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2012;4,8;128
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2013;4,5;118
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2014;5,0;128
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2015;7,5;189
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2016;4,9;120
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2017;6,4;156
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2018;6,9;164
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2019;7,9;185
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2020;7,0;160
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2021;8,1;183
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2022;9,0;195
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eura";"050";"combined";2023;9,8;206
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2010;3,2;68
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2011;4,0;84
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2012;6,9;147
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2013;5,4;115
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2014;4,3;92
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2015;4,3;91
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2016;6,4;134
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2017;6,8;143
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2018;6,6;138
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2019;7,4;152
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2020;8,5;175
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2021;7,8;156
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2022;10,2;199
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Eurajoki";"051";"combined";2023;10,7;204
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Evijärvi";"052";"combined";2008;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Evijärvi";"052";"combined";2009;0,0;0
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Evijärvi";"052";"combined";2010;3,0;18
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Evijärvi";"052";"combined";2011;3,8;23
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Evijärvi";"052";"combined";2012;2,6;15
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Evijärvi";"052";"combined";2013;1,6;9
"Children aged 0-17 subject to a child welfare notification, as % of total population of same age (THL)";"1086";"Evijärvi";"052";"combined";2014;4,0;22
