"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Akaa";"020";"combined";2017;1139;1139
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Akaa";"020";"combined";2018;1209;1209
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Akaa";"020";"combined";2019;912;912
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Akaa";"020";"combined";2020;490;490
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Akaa";"020";"combined";2021;138;138
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Akaa";"020";"combined";2022;198;198
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Akaa";"020";"combined";2023;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1990;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1991;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1992;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1993;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1994;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1995;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1996;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1997;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1998;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";1999;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2000;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2001;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2002;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2003;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2004;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2005;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2006;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2007;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2008;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2009;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2010;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2011;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2012;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2013;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2014;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2015;639;639
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2016;578;578
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2017;545;545
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2018;626;626
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2019;754;754
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2020;658;658
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2021;322;322
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2022;310;310
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alajärvi";"005";"combined";2023;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1990;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1991;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1992;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1993;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1994;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1995;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1996;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1997;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1998;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";1999;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2000;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2001;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2002;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2003;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2004;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2005;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2006;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2007;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2008;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2009;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2010;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2011;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2012;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2013;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2014;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2015;119;119
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2016;138;138
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2017;125;125
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2018;172;172
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2019;160;160
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2020;146;146
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2021;128;128
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2022;183;183
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavieska";"009";"combined";2023;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1990;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1991;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1992;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1993;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1994;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1995;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1996;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1997;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1998;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";1999;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2000;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2001;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2002;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2003;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2004;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2005;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2006;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2007;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2008;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2009;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2010;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2011;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2012;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2013;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2014;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2015;387;387
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2016;114;114
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2017;118;118
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2018;129;129
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2019;123;123
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2020;106;106
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2021;118;118
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2022;132;132
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Alavus";"010";"combined";2023;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1990;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1991;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1992;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1993;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1994;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1995;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1996;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1997;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1998;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";1999;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2000;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2001;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2002;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2003;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2004;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2005;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2006;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2007;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2008;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2009;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2010;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2011;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2012;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2013;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2014;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2015;383;383
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2016;411;411
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2017;202;202
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2018;159;159
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2019;133;133
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2020;122;122
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2021;677;677
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2022;160;160
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Asikkala";"016";"combined";2023;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1990;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1991;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1992;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1993;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1994;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1995;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1996;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1997;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1998;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";1999;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2000;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2001;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2002;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2003;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2004;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2005;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2006;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2007;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2008;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2009;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2010;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2011;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2012;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2013;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2014;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2015;168;168
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2016;153;153
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2017;295;295
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2018;296;296
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2019;287;287
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2020;304;304
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2021;256;256
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2022;123;123
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Askola";"018";"combined";2023;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1990;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1991;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1992;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1993;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1994;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1995;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1996;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1997;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1998;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";1999;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2000;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2001;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2002;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2003;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2004;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2005;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2006;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2007;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2008;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2009;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2010;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2011;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2012;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2013;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2014;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2015;121;121
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2016;100;100
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2017;141;141
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2018;223;223
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2019;217;217
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2020;101;101
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2021;132;132
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2022;253;253
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Aura";"019";"combined";2023;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1990;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1991;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1992;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1993;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1994;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1995;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1996;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1997;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1998;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";1999;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2000;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2001;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2002;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2003;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2004;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2005;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2006;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2007;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2008;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2009;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2010;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2011;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2012;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2013;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2014;;
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2015;7;7
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2016;7;7
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2017;8;8
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2018;2;2
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2019;8;8
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2020;9;9
"Non-institutional services in child welfare, total operating expenditure, 1000 euro";"4684";"Brändö";"035";"combined";2021;27;27
